Date,ORDCI Development  Activity Index ,ORDCI Development Activity Index (7DMA),Pulse Scores ,Core Index Price
6/9/2020,362.7350427,261.5018315,58.149874,1049.98
6/10/2020,165.2991453,261.7826618,58.53612457,1053.5
6/11/2020,420.1709402,247.7167277,58.93762211,1037.33
6/12/2020,396.7521368,250.4517705,57.48687456,1016.75
6/13/2020,99.65811966,258.9499389,56.73129007,1021.14
6/14/2020,88.20512821,259.4627595,56.82255905,1009.15
6/15/2020,404.957265,260.2319902,58.05783042,989.45
6/16/2020,466.8376068,272.1855922,59.3786791,1015.79
6/17/2020,450.7692308,278.0586081,60.58439882,1013.67
6/18/2020,443.9316239,286.984127,59.68961193,1015.59
6/19/2020,363.2478632,296.984127,61.62500056,1008.09
6/20/2020,58.63247863,301.001221,62.83814605,998.77
6/21/2020,47.35042735,298.6446886,62.74649032,1006.58
6/22/2020,388.034188,297.4847375,62.70359555,1021.85
6/23/2020,381.5384615,296.8986569,62.9002066,1040.44
6/24/2020,420.3418803,298.2417582,62.19105455,1003.13
6/25/2020,351.2820513,316.4590965,64.11567067,998.81
6/26/2020,260.3418803,311.5384615,63.6514979,980.51
6/27/2020,58.63247863,301.7948718,63.89378394,986.13
6/28/2020,38.97435897,298.8644689,64.74348716,984.95
6/29/2020,258.6324786,295.3479853,63.11874791,974.08
6/30/2020,403.4188034,284.8962149,62.59292839,987.23
7/1/2020,372.8205128,280.3663004,62.9386783,992.53
7/2/2020,366.1538462,274.7985348,61.93033124,989.99
7/3/2020,292.991453,269.2429792,61.19492496,979.02
7/4/2020,62.39316239,264.2246642,61.11509006,977.96
7/5/2020,41.88034188,264.4932845,60.37840365,973.56
7/6/2020,453.8461538,264.1025641,61.45698083,1000.72
7/7/2020,400.1709402,268.8034188,62.24105691,1001.95
7/8/2020,497.0940171,270.1343101,63.008822,1023.32
7/9/2020,389.7435897,275.6166056,62.59419689,1009.01
7/10/2020,368.3760684,278.3638584,62.75981022,997.28
7/11/2020,56.75213675,286.0805861,63.02003283,1001.73
7/12/2020,43.41880342,285.9462759,64.24662063,999.02
7/13/2020,319.1452991,286.2637363,65.39958185,1009.91
7/14/2020,403.2478632,290.5860806,65.57439474,998.29
7/15/2020,324.6153846,290.5738706,65.13700491,1000.91
7/16/2020,349.9145299,287.1306471,66.01563138,983.98
7/17/2020,288.7179487,285.970696,66.38243684,988.26
7/18/2020,106.8376068,285.6654457,67.729232,991.47
7/19/2020,57.43589744,288.8400488,67.00525792,987.57
7/20/2020,334.3589744,289.95116,65.72078817,993.03
7/21/2020,338.2905983,281.4163614,65.55966552,1016.44
7/22/2020,342.9059829,276.996337,66.47848153,1013.43
7/23/2020,384.2735043,265.982906,67.04423256,1039.59
7/24/2020,307.008547,265.5921856,67.44049367,1048.74
7/25/2020,114.7008547,261.2087912,67.1529512,1059.44
7/26/2020,79.31623932,265.3479853,69.24645785,1109.03
7/27/2020,459.4871795,267.9120879,71.57949127,1155.68
7/28/2020,427.6923077,277.9365079,72.97815847,1230.32
7/29/2020,352.6495726,279.6825397,73.42750413,1223.77
7/30/2020,357.7777778,281.6849817,74.10151811,1209.54
7/31/2020,294.017094,282.2466422,75.2607033,1253.56
8/1/2020,72.13675214,282.6251526,75.91647494,1291.24
8/2/2020,56.58119658,280.1465201,76.14174025,1252.37
8/3/2020,347.8632479,280.0854701,75.15658772,1282.82
8/4/2020,306.8376068,281.0500611,74.40128807,1271.15
8/5/2020,369.0598291,278.8034188,73.39303822,1312.13
8/6/2020,335.2136752,280.6715507,72.56978565,1330.43
8/7/2020,244.957265,277.1672772,72.21132581,1309.88
8/8/2020,54.7008547,272.7350427,71.63987615,1321.23
8/9/2020,55.55555556,268.4493284,70.76643488,1302.33
8/10/2020,296.4102564,266.7521368,71.62447746,1338.18
8/11/2020,312.8205128,255.1037851,71.79616235,1301.16
8/12/2020,318.8034188,246.8986569,72.07530401,1302.6
8/13/2020,316.5811966,244.4810745,72.76695567,1299.95
8/14/2020,320.8547009,241.5384615,73.39501997,1336.81
8/15/2020,47.52136752,243.4554335,74.07783885,1350
8/16/2020,36.92307692,241.6971917,74.61574827,1346.58
8/17/2020,365.8119658,240.2930403,74.63912485,1385.57
8/18/2020,338.6324786,241.5750916,75.24333667,1359.49
8/19/2020,304.6153846,243.8461538,75.98936878,1333.51
8/20/2020,356.7521368,239.2429792,75.12004321,1345.09
8/21/2020,72.30769231,240.7814408,73.37345549,1328.99
8/22/2020,0,228.4493284,72.72525975,1309.34
8/23/2020,18.46153846,224.5421245,71.66234406,1307.93
8/24/2020,411.965812,221.8925519,70.6195013,1326.49
8/25/2020,365.1282051,230.1465201,69.63348652,1285.07
8/26/2020,369.2307692,233.8827839,68.53699617,1289.94
8/27/2020,324.2735043,237.4847375,68.84408487,1274.85
8/28/2020,365.1282051,238.034188,69.44737533,1292.09
8/29/2020,96.58119658,241.1965812,69.15599513,1300.66
8/30/2020,60,244.7008547,69.48309541,1322.11
8/31/2020,420.6837607,246.3492063,70.51330964,1343.99
9/1/2020,390.5982906,250.2686203,71.29656336,1378
9/2/2020,407.3504274,253.980464,72.51934255,1290.63
9/3/2020,366.6666667,261.3186813,73.11510827,1242.79
9/4/2020,369.5726496,262.026862,73.8196257,1169.55
9/5/2020,82.39316239,283.2600733,75.20898934,1159.67
9/6/2020,73.67521368,289.1452991,75.16641807,1146.18
9/7/2020,412.1367521,293.0891331,73.35630425,1119.85
9/8/2020,437.4358974,293.1013431,71.6863747,1131.46
9/9/2020,509.7435897,298.2661783,70.67645856,1149.97
9/10/2020,406.3247863,308.3028083,68.80024146,1171.19
9/11/2020,418.1196581,314.1636142,68.14264459,1163.18
9/12/2020,81.1965812,317.9487179,66.59424354,1170.96
9/13/2020,64.78632479,316.8498168,66.25314757,1166.79
9/14/2020,501.1965812,317.1916972,66.8111006,1196.98
9/15/2020,508.3760684,322.9426129,67.91868717,1202.61
9/16/2020,578.8034188,331.3553114,67.82118719,1212.77
9/17/2020,490.4273504,343.6019536,68.11464507,1215.43
9/18/2020,360.8547009,352.4420024,68.70949119,1228.28
9/19/2020,52.47863248,351.8192918,69.11356164,1238.4
9/20/2020,54.87179487,349.6825397,68.65384328,1208.61
9/21/2020,450.2564103,348.3394383,68.31415152,1146.88
9/22/2020,465.6410256,351.0622711,67.9826136,1151.41
9/23/2020,464.4444444,353.0769231,68.79515707,1153.19
9/24/2020,413.3333333,349.8412698,69.62781397,1146.95
9/25/2020,397.6068376,350.3418803,68.60119126,1172.92
9/26/2020,63.41880342,348.8766789,67.53280874,1185.8
9/27/2020,44.61538462,347.6068376,67.4661536,1182.56
9/28/2020,477.7777778,346.1660562,67.47192004,1206.36
9/29/2020,485.982906,344.4932845,67.62259276,1192.37
9/30/2020,444.2735043,342.8937729,66.4248323,1190.58
10/1/2020,429.5726496,333.2844933,66.09010695,1207.86
10/2/2020,398.974359,328.9377289,67.16886872,1162.77
10/3/2020,65.47008547,331.6605617,67.47094604,1165.43
10/4/2020,41.70940171,332.5885226,67.646127,1172.45
10/5/2020,427.3504274,331.6483516,66.67952794,1185.83
10/6/2020,425.982906,330.01221,65.85815775,1175.76
10/7/2020,451.7948718,327.1794872,66.54136379,1169.73
10/8/2020,511.4529915,326.2759463,65.80443532,1201.74
10/9/2020,451.2820513,333.2844933,65.62009697,1223.63
10/10/2020,82.05128205,337.1184371,66.52168513,1257.79
10/11/2020,87.52136752,338.4493284,67.07910991,1258.65
10/12/2020,487.3504274,341.5140415,68.07344331,1273.45
10/13/2020,450.2564103,342.1978022,68.19109026,1265.09
10/14/2020,448.2051282,339.6459096,67.64594525,1266.27
10/15/2020,486.3247863,339.9267399,68.11258968,1263.43
10/16/2020,473.5042735,343.980464,67.71631407,1251.58
10/17/2020,65.2991453,349.3040293,67.04391909,1254.19
10/18/2020,46.15384615,349.2918193,66.40312704,1265.38
10/19/2020,523.7606838,349.6092796,67.274331,1287.17
10/20/2020,427.8632479,356.4957265,67.90052087,1302.94
10/21/2020,483.4188034,356.6300366,68.88151891,1388.71
10/22/2020,811.2820513,358.8888889,70.75838364,1423.72
10/23/2020,394.7008547,380.3052503,70.93497116,1423.96
10/24/2020,67.86324786,376.2637363,71.01069695,1439.56
10/25/2020,54.52991453,375.2503053,70.80448133,1423.14
10/26/2020,614.017094,372.8937729,69.81807884,1416.43
10/27/2020,606.1538462,381.9413919,69.06558305,1479.6
10/28/2020,555.042735,393.0769231,68.13316722,1435.33
10/29/2020,561.1965812,400.7081807,66.4426771,1453.56
10/30/2020,780.6837607,406.0561661,66.01523983,1457
10/31/2020,87.52136752,427.997558,66.93604473,1489.43
11/1/2020,95.8974359,429.5848596,68.38900819,1484.02
11/2/2020,445.6410256,433.1379731,68.10226087,1453.89
11/3/2020,491.7948718,427.5579976,69.4790145,1467.3
11/4/2020,475.7264957,432.1245421,68.93041867,1484.5
11/5/2020,444.957265,431.5750916,69.72207596,1610.17
11/6/2020,401.7094017,405.4090354,70.46397428,1652.61
11/7/2020,69.57264957,405.9096459,69.91709709,1653.51
11/8/2020,53.67521368,406.031746,68.98560062,1659.77
11/9/2020,531.1111111,405.970696,69.18563281,1619.63
11/10/2020,518.6324786,400.04884,67.66307776,1636.17
11/11/2020,407.1794872,393.7973138,67.9639129,1691.62
11/12/2020,412.1367521,383.2356532,67.18455817,1731.92
11/13/2020,377.2649573,372.5885226,66.24301873,1733.77
11/14/2020,61.53846154,343.7728938,65.18679564,1713.92
11/15/2020,45.98290598,341.9169719,64.48703175,1717.75
11/16/2020,385.982906,338.3516484,63.74034163,1758.99
11/17/2020,524.6153846,334.0903541,64.68330037,1845.29
11/18/2020,450.4273504,336.4346764,65.55220959,1894.1
11/19/2020,492.991453,334.6275946,64.60222836,1914.27
11/20/2020,469.4017094,338.0586081,65.02154167,1985.04
11/21/2020,71.79487179,342.8937729,66.6143445,2020.7
11/22/2020,78.8034188,343.0525031,67.92333456,1972.27
11/23/2020,508.3760684,344.8473748,69.09600427,2003.28
11/24/2020,500.1709402,343.2234432,69.58338204,2115.46
11/25/2020,469.4017094,341.9047619,69.75899641,2087.41
11/26/2020,368.8888889,346.3492063,70.6229476,1828.23
11/27/2020,308.7179487,343.2600733,69.94095379,1783.14
11/28/2020,68.20512821,338.3638584,68.33335421,1899.55
11/29/2020,60.17094017,338.8400488,67.64098111,1963.86
11/30/2020,583.9316239,339.8534799,67.2950512,2093.68
12/1/2020,476.5811966,353.992674,67.64777567,2099.64
12/2/2020,495.5555556,350.5616606,66.35337833,2053.77
12/3/2020,491.965812,353.7851038,65.24227214,2128.28
12/4/2020,417.6068376,353.7118437,65.00047706,2053.25
12/5/2020,64.95726496,350.01221,65.44021195,2072.73
12/6/2020,62.56410256,349.5238095,64.34479784,2074.82
12/7/2020,537.2649573,348.3638584,63.61987416,2083.7
12/8/2020,515.042735,350.4273504,61.84191338,2034.06
12/9/2020,647.6923077,351.4896215,62.46448029,1986
12/10/2020,542.9059829,364.2246642,63.12482799,1960.49
12/11/2020,447.1794872,376.6544567,62.95034941,1955.44
12/12/2020,91.11111111,386.5445665,63.62209853,1983.5
12/13/2020,57.94871795,388.1807082,65.80910256,2073.75
12/14/2020,501.8803419,388.021978,66.7726658,2071.79
12/15/2020,456.7521368,382.1611722,67.48531615,2093.82
12/16/2020,465.6410256,380.7448107,68.56484832,2226.53
12/17/2020,487.6923077,378.6080586,70.25439718,2493.7
12/18/2020,405.1282051,378.3028083,72.82275954,2406.89
12/19/2020,80.85470085,377.4114774,73.59806286,2509.27
12/20/2020,81.88034188,378.5470085,73.08966221,2539.1
12/21/2020,307.8632479,379.9267399,72.06109014,2442.19
12/22/2020,260.6837607,363.5409035,71.88053213,2471.27
12/23/2020,213.5042735,345.3724054,71.33051544,2463.56
12/24/2020,134.1880342,314.3589744,68.53113199,2435.01
12/25/2020,57.43589744,285.1648352,64.16156444,2521.31
12/26/2020,28.03418803,257.3260073,63.07791909,2671.04
12/27/2020,53.5042735,252.8205128,64.37927936,2869.07
12/28/2020,192.6495726,252.5030525,65.60405032,2843.51
12/29/2020,189.0598291,230.4151404,65.55373697,2806.3
12/30/2020,189.5726496,211.2942613,65.33428484,2952.79
12/31/2020,110.5982906,191.5750916,66.55131738,3010.48
1/1/2021,52.99145299,164.6398046,66.91908279,3052.39
1/2/2021,50.76923077,139.4871795,68.9388236,3291.55
1/3/2021,50.42735043,137.3382173,70.79364695,3544.42
1/4/2021,447.3504274,135.0915751,70.72230832,3451.78
1/5/2021,497.6068376,145.0549451,70.72014082,3493.39
1/6/2021,458.2905983,161.978022,70.61697264,3774.73
1/7/2021,436.5811966,179.4627595,71.5963977,4213.47
1/8/2021,414.3589744,201.0622711,74.6354725,4355.11
1/9/2021,85.47008547,226.5567766,73.68306937,4340.48
1/10/2021,47.52136752,230.6593407,71.68418204,4318.9
1/11/2021,506.4957265,230.2319902,71.68926331,3392.96
1/12/2021,507.5213675,252.6495726,70.62070937,3640.87
1/13/2021,478.974359,275.3968254,69.02524917,3723.63
1/14/2021,551.4529915,296.0683761,68.45421199,4233.85
1/15/2021,467.8632479,327.5579976,67.12168313,3851.42
1/16/2021,83.24786325,357.1916972,66.17716786,4105.14
1/17/2021,68.03418803,359.5115995,63.81633116,3924.92
1/18/2021,543.2478632,360.7692308,61.8376813,3993.74
1/19/2021,551.4529915,367.6190476,62.54286697,4172.09
1/20/2021,574.017094,371.4652015,63.59537609,3807.37
1/21/2021,494.017094,379.7313797,62.15281417,3504.6
1/22/2021,426.1538462,383.8339438,62.12528583,3636.31
1/23/2021,86.66666667,384.6764347,60.78278885,3587.4
1/24/2021,45.12820513,384.7619048,60.08984408,3642.35
1/25/2021,483.5897436,384.5909646,60.32316514,3922.36
1/26/2021,540.6837607,382.954823,58.74952674,3595.24
1/27/2021,482.0512821,385.3235653,58.33525764,3468.75
1/28/2021,554.3589744,385.5433455,59.23613435,3649.43
1/29/2021,482.5641026,385.7509158,60.9879004,4132.03
1/30/2021,67.00854701,386.8009768,63.21219969,3863.05
1/31/2021,73.16239316,385.6410256,65.12099173,3706.27
2/1/2021,453.5042735,386.007326,66.18283054,3726
2/2/2021,502.2222222,379.5970696,67.52017133,3939.7
2/3/2021,540.1709402,376.0805861,67.66393682,4230.91
2/4/2021,552.6495726,373.6630037,68.59295531,4185.6
2/5/2021,449.7435897,377.8510379,67.18215049,4403.03
2/6/2021,80.51282051,379.5360195,66.77488039,4627.02
2/7/2021,48.71794872,379.0964591,66.84354575,4284.77
2/8/2021,421.025641,379.3528694,68.07494964,4919.38
2/9/2021,438.974359,374.8840049,69.25201941,5190.45
2/10/2021,493.8461538,367.6190476,70.1281532,4956.7
2/11/2021,548.8888889,368.4615385,69.06970941,5334.37
2/12/2021,427.5213675,368.0708181,69.5345628,5254.13
2/13/2021,68.37606838,364.1391941,68.69480243,5292.03
2/14/2021,55.72649573,364.2368742,68.22586613,5417.47
2/15/2021,470.4273504,362.991453,66.17632397,5378.57
2/16/2021,448.8888889,364.2002442,64.55676624,5436.95
2/17/2021,454.7008547,360.3907204,63.77430816,5654.59
2/18/2021,561.025641,354.2857143,64.35932913,5736.91
2/19/2021,431.965812,354.8840049,64.81504932,5962.21
2/20/2021,55.55555556,353.6141636,66.89216734,6185.3
2/21/2021,50.25641026,351.8315018,67.67408778,6282.48
2/22/2021,495.3846154,351.9413919,69.10056033,5772.54
2/23/2021,570.0854701,357.2527473,70.38904789,5254.16
2/24/2021,506.1538462,366.6178266,70.77262926,5417.88
2/25/2021,421.8803419,367.4969475,70.84357618,5494.49
2/26/2021,421.5384615,358.4249084,69.717536,5143.88
2/27/2021,104.957265,357.997558,67.51596845,5007.22
2/28/2021,76.58119658,360.6105006,65.92776317,4645.85
3/1/2021,520.1709402,362.1001221,64.56220744,5304.58
3/2/2021,618.2905983,365.6532357,63.00138073,5260.69
3/3/2021,576.9230769,377.7533578,62.11680874,5478.16
3/4/2021,527.3504274,386.4835165,60.49102073,5338.16
3/5/2021,632.8205128,384.0781441,59.62021079,5142.76
3/6/2021,116.7521368,398.4249084,58.67108367,5132.36
3/7/2021,49.23076923,402.7960928,58.43466025,5474.12
3/8/2021,435.8974359,402.7228327,57.59855729,5579.67
3/9/2021,820.3418803,398.4737485,58.08717265,5898.29
3/10/2021,482.5641026,416.3492063,57.71926267,6097.04
3/11/2021,489.5726496,414.6642247,58.22399073,6068.93
3/12/2021,411.4529915,419.4993895,58.80157842,6114.79
3/13/2021,83.58974359,418.7789988,59.83151228,6415.22
3/14/2021,125.8119658,417.2527473,60.96735469,6398.53
3/15/2021,545.8119658,420.7692308,62.51692232,6036.6
3/16/2021,583.2478632,422.6007326,62.18402987,6026.71
3/17/2021,505.1282051,420.0976801,62.0918226,5935.23
3/18/2021,492.991453,414.969475,62.31680586,6363.59
3/19/2021,438.8034188,412.5152625,61.77416031,6316.99
3/20/2021,102.0512821,398.6568987,60.71354391,6361.4
3/21/2021,45.12820513,397.6068376,59.25546499,6136.47
3/22/2021,583.5897436,397.3137973,58.31578066,6122.56
3/23/2021,627.1794872,407.8632479,58.54482288,5906.2
3/24/2021,629.0598291,394.0659341,58.29012013,6014.68
3/25/2021,660.3418803,404.5299145,59.26102089,5465.52
3/26/2021,537.4358974,416.7277167,59.71394864,5702.28
3/27/2021,152.6495726,425.7264957,59.60838436,5872.62
3/28/2021,122.9059829,430.6593407,58.85440313,5957.2
3/29/2021,730.5982906,430.4517705,59.5317805,6213.74
3/30/2021,602.7350427,443.6507937,59.16766253,6311.91
3/31/2021,762.7350427,445.042735,60.01559224,6280.57
4/1/2021,476.2393162,463.4432234,59.3532661,6380.13
4/2/2021,252.4786325,462.2466422,59.59667686,6490.44
4/3/2021,108.8888889,448.9377289,60.27711043,6485.89
4/4/2021,70.94017094,449.4261294,60.56837126,6390.13
4/5/2021,268.3760684,451.2698413,60.07372739,6501.72
4/6/2021,474.5299145,428.7545788,61.43191078,6389.01
4/7/2021,549.7435897,417.8510379,61.70541619,6229.04
4/8/2021,519.4871795,412.1855922,61.22252885,6346.89
4/9/2021,469.5726496,402.1245421,60.45135241,6417.09
4/10/2021,77.60683761,397.2771673,61.2754338,6652.86
4/11/2021,57.77777778,391.9169719,61.75193007,6576.26
4/12/2021,521.3675214,387.2649573,62.12729226,6598.05
4/13/2021,532.8205128,372.3199023,62.31901486,6950.95
4/14/2021,548.5470085,367.3260073,62.89786289,6996.38
4/15/2021,498.1196581,352.026862,63.32065206,7067.74
4/16/2021,439.4871795,353.5897436,64.10384392,6924.68
4/17/2021,137.4358974,366.9474969,62.63390159,6884.91
4/18/2021,72.99145299,368.986569,67.01861664,6223.27
4/19/2021,539.1452991,369.1330891,65.92961804,6250.29
4/20/2021,525.982906,388.4737485,65.94088558,6256.49
4/21/2021,627.3504274,392.1489621,64.87697544,6484.75
4/22/2021,493.5042735,397.6923077,64.8435392,6453.54
4/23/2021,456.5811966,395.8363858,65.85646683,5807.68
4/24/2021,71.96581197,394.9084249,66.6665658,5710.38
4/25/2021,61.70940171,394.5054945,62.91550769,5888.2
4/26/2021,524.6153846,394.7863248,63.62485479,6254.57
4/27/2021,596.5811966,395.018315,62.11495759,6471.57
4/28/2021,568.5470085,399.5726496,61.35714689,6465.33
4/29/2021,505.2991453,401.001221,60.33943772,6426.11
4/30/2021,450.9401709,401.5140415,58.19380742,6621.66
5/1/2021,96.75213675,402.3321123,56.5983866,6819.22
5/2/2021,85.2991453,399.4261294,55.69594409,6804.56
5/3/2021,545.982906,400.3052503,55.69145549,7025.91
5/4/2021,538.8034188,400.7936508,55.27404585,6892.48
5/5/2021,534.5299145,401.7094017,56.05488462,7111.76
5/6/2021,557.9487179,395.0793651,56.65778146,7236.4
5/7/2021,472.6495726,399.6825397,57.97570758,7234.36
5/8/2021,113.1623932,400.8302808,60.37257558,7477.71
5/9/2021,90.42735043,403.7728938,61.8546128,7406.16
5/10/2021,415.042735,405.8241758,62.74063014,7523
5/11/2021,340.3418803,397.997558,63.50684396,7363.6
5/12/2021,565.4700855,379.6947497,64.26427405,7585.04
5/13/2021,413.8461538,379.4749695,65.19026878,6792.38
5/14/2021,462.7350427,372.9426129,64.97162155,6984.3
5/15/2021,98.29059829,373.7851038,64.18076017,6736.81
5/16/2021,85.81196581,373.8949939,63.8900651,6509.71
5/17/2021,522.5641026,373.9316239,63.11525428,5985.39
5/18/2021,512.3076923,372.2588523,61.45749095,5844.35
5/19/2021,426.1538462,370.3663004,61.37163593,4895.54
5/20/2021,479.1452991,362.6251526,60.26228332,5408.42
5/21/2021,386.6666667,356.996337,59.41883414,4836.77
5/22/2021,114.017094,350.8547009,58.80525181,4752.45
5/23/2021,63.93162393,350.9157509,58.79214625,4168.84
5/24/2021,457.0940171,349.023199,58.19218491,4763.22
5/25/2021,519.8290598,352.026862,58.1424346,4861.91
5/26/2021,556.2393162,364.8473748,55.85093886,5101.03
5/27/2021,487.008547,364.1880342,54.44372659,5245.26
5/28/2021,461.025641,369.4139194,53.22274236,4756.02
5/29/2021,64.95726496,369.2918193,52.72120859,4472.33
5/30/2021,74.87179487,366.9108669,51.97272367,4529.63
5/31/2021,435.8974359,366.1294261,49.65212013,4752.06
6/1/2021,520.5128205,359.9389499,47.61835393,4780.67
6/2/2021,473.5042735,360.5250305,45.86281233,4990.64
6/3/2021,457.4358974,363.9072039,44.30966716,5074.16
6/4/2021,504.2735043,362.3565324,42.26688111,4813.49
6/5/2021,71.45299145,370.7570208,40.63238795,4686.98
6/6/2021,66.15384615,367.7167277,40.31840633,4790.99
6/7/2021,559.6581197,367.8754579,41.6539333,4824.85
6/8/2021,474.017094,375.2014652,43.13052822,4209.2
6/9/2021,462.5641026,371.9291819,44.01837729,4508.43
6/10/2021,458.1196581,365.2380952,44.12414549,4751.5
6/11/2021,612.991453,363.1746032,44.36330433,4730.94
6/12/2021,137.9487179,374.029304,43.91402616,4573.01
6/13/2021,104.7863248,379.2429792,41.72951024,4529.94
6/14/2021,517.2649573,381.3797314,40.67139371,5082.51
6/15/2021,492.3076923,387.1916972,40.02971968,5032.52
6/16/2021,514.017094,385.1770452,39.53991613,4856.89
6/17/2021,552.4786325,388.0708181,39.25995631,4852.63
6/18/2021,446.3247863,394.8595849,39.23792931,4563.9
6/19/2021,115.5555556,390.7203907,39.01871848,4530.6
6/20/2021,119.6581197,393.8705739,39.51243876,4278.1
6/21/2021,487.3504274,397.6923077,39.99595527,4084.05
6/22/2021,536.0683761,392.5274725,40.30750909,3776.14
6/23/2021,491.965812,396.959707,40.02076736,4179.71
6/24/2021,475.3846154,399.0598291,40.02719358,4160.61
6/25/2021,427.1794872,400.2930403,40.49136994,3962.26
6/26/2021,43.07692308,387.020757,42.17482328,3807.55
6/27/2021,46.83760684,380.2442002,42.85218795,4018.52
6/28/2021,556.2393162,376.1050061,42.08100092,4229.12
6/29/2021,487.3504274,378.8888889,41.06968337,4505.67
6/30/2021,580.3418803,378.5347985,40.80522681,4298.37
7/1/2021,529.2307692,383.2722833,40.48683294,4155.2
7/2/2021,384.4444444,381.6117216,39.7082818,4203.02
7/3/2021,70.94017094,377.1916972,38.18428707,4364.01
7/4/2021,55.8974359,374.004884,37.09565725,4486.18
7/5/2021,449.2307692,369.4505495,35.23225648,4273.42
7/6/2021,554.7008547,366.7277167,33.82080706,4358.54
7/7/2021,533.3333333,368.0586081,32.27928024,4430.81
7/8/2021,579.6581197,371.013431,31.72245689,4150.11
7/9/2021,404.1025641,378.4615385,30.64307744,4234.75
7/10/2021,77.26495726,376.8131868,30.3069597,4217.26
7/11/2021,65.64102564,379.2551893,29.61936419,4249.35
7/12/2021,469.5726496,380.5982906,29.98837094,4175.68
7/13/2021,537.4358974,374.4078144,29.55527609,4031.6
7/14/2021,446.8376068,377.985348,29.74459843,4077.69
7/15/2021,413.1623932,368.4493284,29.4959512,3926.06
7/16/2021,349.5726496,360.1587302,30.00684652,3926.19
7/17/2021,101.5384615,357.6678877,30.14140381,3890.8
7/18/2021,58.11965812,359.8534799,30.25090028,3875.35
7/19/2021,434.7008547,360.01221,29.88650609,3781.48
7/20/2021,474.017094,358.974359,30.35031607,3649.5
7/21/2021,402.9059829,353.2112332,30.676104,3931.55
7/22/2021,480.5128205,343.8949939,29.83673725,4008.07
7/23/2021,315.2136752,336.8131868,29.46494125,4064
7/24/2021,64.27350427,330.4639805,29.21210312,4245.48
7/25/2021,52.30769231,329.5360195,29.40802444,4239.54
7/26/2021,413.1623932,328.5836386,32.11353449,4732.74
7/27/2021,464.7863248,324.5543346,33.31143919,4700.08
7/28/2021,442.3931624,319.3650794,34.97544279,4817.83
7/29/2021,489.9145299,319.047619,36.73185391,4871.34
7/30/2021,436.0683761,324.5299145,37.92023324,4804.15
7/31/2021,89.23076923,330.7081807,38.42878709,5074.85
8/1/2021,112.8205128,329.8290598,40.5976904,5145.63
8/2/2021,502.2222222,333.7362637,39.21931227,5023.38
8/3/2021,517.2649573,338.5592186,39.30254092,4836.93
8/4/2021,417.2649573,341.6483516,38.93452406,4984.79
8/5/2021,468.2051282,342.6739927,38.72877863,5063.47
8/6/2021,402.2222222,341.7948718,39.50789281,5205.88
8/7/2021,187.6923077,348.009768,39.36707832,5618.11
8/8/2021,100.6837607,356.8253968,37.73826766,5619.45
8/9/2021,420.6837607,360.2808303,38.61385263,5817.84
8/10/2021,450.2564103,360.8180708,37.8939722,5807.76
8/11/2021,463.2478632,359.7802198,37.30260346,5986.42
8/12/2021,411.1111111,361.2698413,37.06119166,5646.86
8/13/2021,402.3931624,355.6410256,36.28351763,5962
8/14/2021,69.4017094,353.2356532,36.75428124,6041.37
8/15/2021,52.47863248,351.8192918,36.7398361,5884.78
8/16/2021,425.4700855,347.5091575,35.86995647,5935.31
8/17/2021,459.1452991,342.026862,35.53122745,5915.06
8/18/2021,409.9145299,337.8754579,35.23245313,5793.33
8/19/2021,457.2649573,337.3504274,35.30887216,5777.15
8/20/2021,379.8290598,336.5689866,36.42284604,6191.04
8/21/2021,68.88888889,334.969475,36.61613076,6219.59
8/22/2021,68.20512821,326.4835165,36.723669,6099.4
8/23/2021,415.3846154,324.1636142,38.26352794,6311.62
8/24/2021,454.7008547,323.7851038,40.28656496,6159.67
8/25/2021,377.0940171,324.1025641,42.32477072,6124.66
8/26/2021,0,317.9487179,43.71060554,5939.47
8/27/2021,17.77777778,288.5836386,44.4808986,6118.31
8/28/2021,107.1794872,261.1111111,45.98440465,6162.83
8/29/2021,87.86324786,263.8095238,48.14895227,6104.63
8/30/2021,452.3076923,266.3369963,48.38141036,6046.97
8/31/2021,517.2649573,268.2539683,49.89252606,6125.34
9/1/2021,524.2735043,272.4053724,50.79449858,6219.46
9/2/2021,406.8376068,280.5738706,53.0221389,6545.91
9/3/2021,400.1709402,276.971917,52.96655721,6769.2
9/4/2021,146.8376068,278.4249084,52.74527122,6668.22
9/5/2021,121.5384615,283.992674,51.63635041,6700.03
9/6/2021,420.1709402,287.8021978,50.51295539,6841.18
9/7/2021,532.991453,288.1440781,50.08701546,6207.1
9/8/2021,488.7179487,293.7362637,48.66379376,5950.4
9/9/2021,520,301.7094017,46.51249579,6160.8
9/10/2021,489.5726496,338.8522589,46.41237765,5819.57
9/11/2021,114.7008547,372.5518926,47.32390487,5979.53
9/12/2021,224.957265,373.0891331,49.97790111,6055.16
9/13/2021,603.4188034,382.8815629,51.716204,5732.72
9/14/2021,597.4358974,393.6752137,51.61475195,6051.42
9/15/2021,606.3247863,399.4017094,53.14303151,6217.24
9/16/2021,635.7264957,405.2625153,54.45451863,6245.29
9/17/2021,481.025641,421.6117216,54.53021207,6169.36
9/18/2021,101.3675214,427.3870574,53.22952442,6262.51
9/19/2021,208.3760684,424.1391941,50.66758297,6106.7
9/20/2021,508.2051282,430.3418803,51.46271856,5595.57
