,asset,time,HashRate,ReferenceRateUSD
677,btc,2016-11-08 00:00:00+00:00,2139073.24972136,706.181216773816
678,btc,2016-11-09 00:00:00+00:00,1860614.01011266,711.835846580947
679,btc,2016-11-10 00:00:00+00:00,2126416.01155733,721.50150993571
680,btc,2016-11-11 00:00:00+00:00,2063129.82073717,713.407615604909
681,btc,2016-11-12 00:00:00+00:00,2126416.01155733,715.703310637055
682,btc,2016-11-13 00:00:00+00:00,1797327.8192925,703.847551139685
683,btc,2016-11-14 00:00:00+00:00,2177044.96421346,703.626435300994
684,btc,2016-11-15 00:00:00+00:00,1974529.15358895,705.643584161309
685,btc,2016-11-16 00:00:00+00:00,2164387.72604942,712.3471528346
686,btc,2016-11-17 00:00:00+00:00,2012500.86808104,742.050117592051
687,btc,2016-11-18 00:00:00+00:00,2011089.71225163,735.318080537697
688,btc,2016-11-19 00:00:00+00:00,1989192.7397282,749.57872729398
689,btc,2016-11-20 00:00:00+00:00,1793075.14567049,751.213819403858
690,btc,2016-11-21 00:00:00+00:00,1947167.54100154,730.350813617767
691,btc,2016-11-22 00:00:00+00:00,1877125.54312379,736.506983927528
692,btc,2016-11-23 00:00:00+00:00,2059234.73760595,747.997677966102
693,btc,2016-11-24 00:00:00+00:00,2269360.73123921,741.240317942724
694,btc,2016-11-25 00:00:00+00:00,2129276.7354837,737.35497597896
695,btc,2016-11-26 00:00:00+00:00,2143285.13505925,739.685200175336
696,btc,2016-11-27 00:00:00+00:00,2017209.5388793,734.652925891292
697,btc,2016-11-28 00:00:00+00:00,2297377.53039031,727.741115838691
698,btc,2016-11-29 00:00:00+00:00,2087251.53675705,730.082483752192
699,btc,2016-11-30 00:00:00+00:00,1989192.7397282,731.646435710111
700,btc,2016-12-01 00:00:00+00:00,2045226.3380304,742.20445131502
701,btc,2016-12-02 00:00:00+00:00,2035532.46509142,753.674910111046
702,btc,2016-12-03 00:00:00+00:00,2451895.01734189,772.302382729398
703,btc,2016-12-04 00:00:00+00:00,2109770.13120116,766.110468147283
704,btc,2016-12-05 00:00:00+00:00,2166790.94555795,766.380139099942
705,btc,2016-12-06 00:00:00+00:00,2138280.53837956,752.670726241964
706,btc,2016-12-07 00:00:00+00:00,2480405.42452028,759.117325774401
707,btc,2016-12-08 00:00:00+00:00,2238066.96350393,764.987650087668
708,btc,2016-12-09 00:00:00+00:00,1924452.4845416,767.659224634717
709,btc,2016-12-10 00:00:00+00:00,1881686.87377401,771.902321098773
710,btc,2016-12-11 00:00:00+00:00,2665723.07117984,775.474561309176
711,btc,2016-12-12 00:00:00+00:00,2223811.75991474,770.496150496786
712,btc,2016-12-13 00:00:00+00:00,2537426.23887707,778.506599064874
713,btc,2016-12-14 00:00:00+00:00,1981473.29889839,778.930694564582
714,btc,2016-12-15 00:00:00+00:00,1952251.49677579,776.963961484512
715,btc,2016-12-16 00:00:00+00:00,2050571.62856036,776.176781998831
716,btc,2016-12-17 00:00:00+00:00,2220167.77829091,782.230215897136
717,btc,2016-12-18 00:00:00+00:00,2173914.28290985,789.60293220339
718,btc,2016-12-19 00:00:00+00:00,2328092.60084672,790.632966526008
719,btc,2016-12-20 00:00:00+00:00,2127660.78752879,790.279031677382
720,btc,2016-12-21 00:00:00+00:00,2451435.25519621,799.777520748101
721,btc,2016-12-22 00:00:00+00:00,2451435.25519621,828.4836792519
722,btc,2016-12-23 00:00:00+00:00,2343510.4326404,858.50143395675
723,btc,2016-12-24 00:00:00+00:00,2112242.9557351,915.562438340152
724,btc,2016-12-25 00:00:00+00:00,2543942.24595833,891.155272063121
725,btc,2016-12-26 00:00:00+00:00,2189332.11470354,896.003279310345
726,btc,2016-12-27 00:00:00+00:00,2405181.75981515,903.201246639392
727,btc,2016-12-28 00:00:00+00:00,2546127.99373219,925.950810461719
728,btc,2016-12-29 00:00:00+00:00,2368856.40597071,979.960973991818
729,btc,2016-12-30 00:00:00+00:00,2479403.03824934,973.462559438925
730,btc,2016-12-31 00:00:00+00:00,2337271.6538911,961.182658153127
731,btc,2017-01-01 00:00:00+00:00,2463610.66220954,968.970597019287
732,btc,2017-01-02 00:00:00+00:00,2510987.79032895,997.257357977791
733,btc,2017-01-03 00:00:00+00:00,2589949.67052797,1017.07788609001
734,btc,2017-01-04 00:00:00+00:00,2416233.53409012,1032.60905318527
735,btc,2017-01-05 00:00:00+00:00,2210932.64557266,1134.49644535359
736,btc,2017-01-06 00:00:00+00:00,2542572.54240856,1000.49812893045
737,btc,2017-01-07 00:00:00+00:00,2179347.89349305,892.463955639977
738,btc,2017-01-08 00:00:00+00:00,2637326.79864739,903.453283635301
739,btc,2017-01-09 00:00:00+00:00,2147763.14141344,912.484997077732
740,btc,2017-01-10 00:00:00+00:00,2545880.37552233,903.508666803039
741,btc,2017-01-11 00:00:00+00:00,2562350.134115,906.498947399182
742,btc,2017-01-12 00:00:00+00:00,2880550.47756719,788.314655990649
743,btc,2017-01-13 00:00:00+00:00,2512107.97462255,807.109833547633
744,btc,2017-01-14 00:00:00+00:00,2880550.47756719,826.746927410871
745,btc,2017-01-15 00:00:00+00:00,2796813.54507977,820.045157276447
746,btc,2017-01-16 00:00:00+00:00,2830308.31807474,824.547065166569
747,btc,2017-01-17 00:00:00+00:00,2646087.06660242,830.838035067212
748,btc,2017-01-18 00:00:00+00:00,2512107.97462255,906.026828112215
749,btc,2017-01-19 00:00:00+00:00,2914045.25056216,881.259815371128
750,btc,2017-01-20 00:00:00+00:00,3165256.04802441,902.263869959088
751,btc,2017-01-21 00:00:00+00:00,3031276.95604454,895.174516189363
752,btc,2017-01-22 00:00:00+00:00,2950275.25252868,924.46825949737
753,btc,2017-01-23 00:00:00+00:00,2695734.74214349,922.467077381648
754,btc,2017-01-24 00:00:00+00:00,2910612.14912595,919.115744126242
755,btc,2017-01-25 00:00:00+00:00,2910612.14912595,887.743193804792
756,btc,2017-01-26 00:00:00+00:00,3027818.00748001,895.690033255406
757,btc,2017-01-27 00:00:00+00:00,3320832.65336517,916.6674685564
758,btc,2017-01-28 00:00:00+00:00,2969215.07830298,920.454463471654
759,btc,2017-01-29 00:00:00+00:00,3262229.72418814,922.774948568089
760,btc,2017-01-30 00:00:00+00:00,2812940.60049756,915.63202314436
761,btc,2017-01-31 00:00:00+00:00,2832474.91022324,920.313260783168
762,btc,2017-02-01 00:00:00+00:00,3750587.46733008,968.499105669199
763,btc,2017-02-02 00:00:00+00:00,3066886.62693136,987.532590414962
764,btc,2017-02-03 00:00:00+00:00,2910612.14912595,1007.7043659848
765,btc,2017-02-04 00:00:00+00:00,2824555.82436805,1015.30203945061
766,btc,2017-02-05 00:00:00+00:00,3336807.82080876,1033.78597299825
767,btc,2017-02-06 00:00:00+00:00,2623276.58868614,1014.56787574518
768,btc,2017-02-07 00:00:00+00:00,3168918.11913285,1023.3174811806
769,btc,2017-02-08 00:00:00+00:00,3063987.05558541,1053.62445902981
770,btc,2017-02-09 00:00:00+00:00,3546669.94790366,1052.36764535359
771,btc,2017-02-10 00:00:00+00:00,3084973.26829489,982.751939450614
772,btc,2017-02-11 00:00:00+00:00,2917083.56661898,996.650153126827
773,btc,2017-02-12 00:00:00+00:00,2938069.77932847,1011.37532220923
774,btc,2017-02-13 00:00:00+00:00,3420752.67164672,1006.29646487434
775,btc,2017-02-14 00:00:00+00:00,3546669.94790366,999.953184979545
776,btc,2017-02-15 00:00:00+00:00,2917083.56661898,1012.2134635301
777,btc,2017-02-16 00:00:00+00:00,3168918.11913285,1013.90384050263
778,btc,2017-02-17 00:00:00+00:00,3168918.11913285,1036.80686475745
779,btc,2017-02-18 00:00:00+00:00,3254025.02653876,1058.66992033898
780,btc,2017-02-19 00:00:00+00:00,2936112.56385841,1060.66880488019
781,btc,2017-02-20 00:00:00+00:00,3242870.59291824,1058.78640035067
782,btc,2017-02-21 00:00:00+00:00,3023757.71501836,1088.68842922268
783,btc,2017-02-22 00:00:00+00:00,3023757.71501836,1128.85529316189
784,btc,2017-02-23 00:00:00+00:00,3286693.16849821,1129.70179064874
785,btc,2017-02-24 00:00:00+00:00,3571539.90976806,1188.86178550555
786,btc,2017-02-25 00:00:00+00:00,3659185.06092801,1185.48889158387
787,btc,2017-02-26 00:00:00+00:00,3900209.22661788,1151.60473687902
788,btc,2017-02-27 00:00:00+00:00,3155225.44175829,1181.71086586791
789,btc,2017-02-28 00:00:00+00:00,3352427.03186818,1194.15245014611
790,btc,2017-03-01 00:00:00+00:00,3155225.44175829,1188.39994073641
791,btc,2017-03-02 00:00:00+00:00,3440072.18302813,1228.45965061368
792,btc,2017-03-03 00:00:00+00:00,3349345.38703688,1262.93146738749
793,btc,2017-03-04 00:00:00+00:00,3023455.91166441,1289.36319111631
794,btc,2017-03-05 00:00:00+00:00,3367030.44708082,1268.94066440678
795,btc,2017-03-06 00:00:00+00:00,3252505.60194202,1276.27368293396
796,btc,2017-03-07 00:00:00+00:00,3504460.26124739,1282.25465663355
797,btc,2017-03-08 00:00:00+00:00,3252505.60194202,1234.47646206897
798,btc,2017-03-09 00:00:00+00:00,3389935.41610858,1152.13938924606
799,btc,2017-03-10 00:00:00+00:00,3573175.16833067,1193.45552659264
800,btc,2017-03-11 00:00:00+00:00,3412840.38513634,1098.53014903565
801,btc,2017-03-12 00:00:00+00:00,3550270.19930291,1176.822921391
802,btc,2017-03-13 00:00:00+00:00,3321220.5090253,1231.74835663355
803,btc,2017-03-14 00:00:00+00:00,3573175.16833067,1239.39629631794
804,btc,2017-03-15 00:00:00+00:00,3252505.60194202,1246.53656487434
805,btc,2017-03-16 00:00:00+00:00,3504460.26124739,1258.65138147282
806,btc,2017-03-17 00:00:00+00:00,3600869.26330221,1178.02075037989
807,btc,2017-03-18 00:00:00+00:00,3712647.13922961,1072.08253816482
808,btc,2017-03-19 00:00:00+00:00,3901826.61129226,962.569056165985
809,btc,2017-03-20 00:00:00+00:00,3216051.02506514,1020.22025353594
810,btc,2017-03-21 00:00:00+00:00,3357935.62911213,1037.7563458796
811,btc,2017-03-22 00:00:00+00:00,3759942.00724527,1111.81826358854
812,btc,2017-03-23 00:00:00+00:00,3499820.23315912,1037.30257013442
813,btc,2017-03-24 00:00:00+00:00,4161948.38537841,1028.17285628288
814,btc,2017-03-25 00:00:00+00:00,3145108.72304164,935.063496201052
815,btc,2017-03-26 00:00:00+00:00,3925474.04530009,968.543329281122
816,btc,2017-03-27 00:00:00+00:00,3121461.28903381,962.95805458796
817,btc,2017-03-28 00:00:00+00:00,3665352.27121395,1042.91919777908
818,btc,2017-03-29 00:00:00+00:00,3263345.8930808,1045.16293161894
819,btc,2017-03-30 00:00:00+00:00,3942417.72740472,1039.68861578025
820,btc,2017-03-31 00:00:00+00:00,3352999.96635802,1037.98766142607
821,btc,2017-04-01 00:00:00+00:00,3278488.85599451,1081.74353109293
822,btc,2017-04-02 00:00:00+00:00,3924251.81247828,1089.52477182934
823,btc,2017-04-03 00:00:00+00:00,4371318.47465935,1105.56295575687
824,btc,2017-04-04 00:00:00+00:00,3104629.59847965,1144.6647710111
825,btc,2017-04-05 00:00:00+00:00,4023599.95962963,1141.92191870251
826,btc,2017-04-06 00:00:00+00:00,3651044.40781207,1135.81164377557
827,btc,2017-04-07 00:00:00+00:00,4023599.95962963,1194.59645938048
828,btc,2017-04-08 00:00:00+00:00,3402674.03993369,1191.73145108124
829,btc,2017-04-09 00:00:00+00:00,3949088.84926612,1184.41772033898
830,btc,2017-04-10 00:00:00+00:00,3651044.40781207,1213.63413980129
831,btc,2017-04-11 00:00:00+00:00,4147785.14356882,1211.64987621274
832,btc,2017-04-12 00:00:00+00:00,3526859.22387288,1229.78493290473
833,btc,2017-04-13 00:00:00+00:00,3274289.42119579,1216.11436785506
834,btc,2017-04-14 00:00:00+00:00,3598646.52693503,1172.5583396844
835,btc,2017-04-15 00:00:00+00:00,3883431.50388672,1174.33323354763
836,btc,2017-04-16 00:00:00+00:00,3779873.33044974,1175.56218901227
837,btc,2017-04-17 00:00:00+00:00,3572756.98357579,1173.6913798948
838,btc,2017-04-18 00:00:00+00:00,3779873.33044974,1191.90120146113
839,btc,2017-04-19 00:00:00+00:00,3702204.70037201,1202.13145803624
840,btc,2017-04-20 00:00:00+00:00,3572756.98357579,1209.56090888369
841,btc,2017-04-21 00:00:00+00:00,4323553.74099389,1235.80307451783
842,btc,2017-04-22 00:00:00+00:00,3753983.7870905,1247.33607025132
843,btc,2017-04-23 00:00:00+00:00,3961100.13396446,1243.55039257744
844,btc,2017-04-24 00:00:00+00:00,3210303.37654636,1250.00148322618
845,btc,2017-04-25 00:00:00+00:00,3831652.41716823,1257.23944225599
846,btc,2017-04-26 00:00:00+00:00,3961100.13396446,1279.86471741672
847,btc,2017-04-27 00:00:00+00:00,3813586.2247299,1296.48545745178
848,btc,2017-04-28 00:00:00+00:00,3528859.19852578,1345.8899556692
849,btc,2017-04-29 00:00:00+00:00,4488916.48047764,1347.98515552309
850,btc,2017-04-30 00:00:00+00:00,3918071.61012788,1357.71525341905
851,btc,2017-05-01 00:00:00+00:00,3892124.11602107,1381.9563722969
852,btc,2017-05-02 00:00:00+00:00,4099704.06887553,1436.9414880187
853,btc,2017-05-03 00:00:00+00:00,3425069.22209855,1463.81906846873
854,btc,2017-05-04 00:00:00+00:00,4359179.0099436,1519.40894447691
855,btc,2017-05-05 00:00:00+00:00,3347226.73977813,1539.8300515488
856,btc,2017-05-06 00:00:00+00:00,4359179.0099436,1529.85044301578
857,btc,2017-05-07 00:00:00+00:00,4333231.5158368,1573.28550961426
858,btc,2017-05-08 00:00:00+00:00,4670548.93922529,1526.26777171245
859,btc,2017-05-09 00:00:00+00:00,4021861.58655511,1685.08649631794
860,btc,2017-05-10 00:00:00+00:00,4093329.66292194,1719.22801355932
861,btc,2017-05-11 00:00:00+00:00,3757901.04949698,1782.499
862,btc,2017-05-12 00:00:00+00:00,4286790.8268336,1835.48754821742
863,btc,2017-05-13 00:00:00+00:00,4398136.04311499,1704.66164108708
864,btc,2017-05-14 00:00:00+00:00,4565153.86753708,1779.84025669199
865,btc,2017-05-15 00:00:00+00:00,4732171.69195917,1794.59355055523
866,btc,2017-05-16 00:00:00+00:00,3674392.13728594,1736.88284611338
867,btc,2017-05-17 00:00:00+00:00,4314627.13090395,1757.02694856809
868,btc,2017-05-18 00:00:00+00:00,3952755.17798942,1808.74606469901
869,btc,2017-05-19 00:00:00+00:00,4565153.86753708,1894.24726455289
870,btc,2017-05-20 00:00:00+00:00,4592990.17160743,1967.54554769141
871,btc,2017-05-21 00:00:00+00:00,4091936.69834116,2048.11767799532
872,btc,2017-05-22 00:00:00+00:00,4064100.39427081,2045.22249316189
873,btc,2017-05-23 00:00:00+00:00,4887381.02634698,2078.94350002922
874,btc,2017-05-24 00:00:00+00:00,4562009.63318436,2257.28836382233
875,btc,2017-05-25 00:00:00+00:00,4828620.58577306,2415.00722665108
876,btc,2017-05-26 00:00:00+00:00,4532386.19400784,2319.60137866745
877,btc,2017-05-27 00:00:00+00:00,4976737.78165567,2279.4185836353
878,btc,2017-05-28 00:00:00+00:00,4887867.46412611,2044.30049982466
879,btc,2017-05-29 00:00:00+00:00,4473139.3156548,2225.7008666277
880,btc,2017-05-30 00:00:00+00:00,5302595.61259742,2284.71579748685
881,btc,2017-05-31 00:00:00+00:00,4858244.02494958,2167.26447790766
882,btc,2017-06-01 00:00:00+00:00,5035984.66000872,2299.43261025716
883,btc,2017-06-02 00:00:00+00:00,4325022.11977219,2399.88763194039
884,btc,2017-06-03 00:00:00+00:00,5687700.3218922,2479.4238943308
885,btc,2017-06-04 00:00:00+00:00,5049391.51326877,2549.55195151958
886,btc,2017-06-05 00:00:00+00:00,5533581.08611424,2524.99383354763
887,btc,2017-06-06 00:00:00+00:00,5094943.56099544,2685.31891671537
888,btc,2017-06-07 00:00:00+00:00,5567322.43420031,2871.34167735243
889,btc,2017-06-08 00:00:00+00:00,5567322.43420031,2706.76000885447
890,btc,2017-06-09 00:00:00+00:00,5094943.56099544,2802.56354681473
891,btc,2017-06-10 00:00:00+00:00,4757530.08013481,2804.87226691993
892,btc,2017-06-11 00:00:00+00:00,4926236.82056512,2916.3278597896
893,btc,2017-06-12 00:00:00+00:00,4959978.16865119,2974.21455920514
894,btc,2017-06-13 00:00:00+00:00,4757530.08013481,2665.43326995909
895,btc,2017-06-14 00:00:00+00:00,4723788.73204875,2707.13782402104
896,btc,2017-06-15 00:00:00+00:00,5162426.25716756,2443.82445137347
897,btc,2017-06-16 00:00:00+00:00,4993719.51673725,2409.886764173
898,btc,2017-06-17 00:00:00+00:00,4907231.27624732,2476.35909538282
899,btc,2017-06-18 00:00:00+00:00,5129905.64430105,2652.75536335476
900,btc,2017-06-19 00:00:00+00:00,5342177.60199627,2508.21420742256
901,btc,2017-06-20 00:00:00+00:00,4882255.02698997,2589.64221338399
902,btc,2017-06-21 00:00:00+00:00,4953012.34622171,2733.22655628288
903,btc,2017-06-22 00:00:00+00:00,4917633.68660584,2639.26131420222
904,btc,2017-06-23 00:00:00+00:00,5660585.53853909,2686.64751431911
905,btc,2017-06-24 00:00:00+00:00,5165284.30391692,2685.87047101111
906,btc,2017-06-25 00:00:00+00:00,4316196.47313606,2562.18914874342
907,btc,2017-06-26 00:00:00+00:00,5023769.66545344,2497.72894137931
908,btc,2017-06-27 00:00:00+00:00,4634604.40967888,2426.36505119813
909,btc,2017-06-28 00:00:00+00:00,5554449.55969148,2530.34553600234
910,btc,2017-06-29 00:00:00+00:00,4245439.15390432,2562.79226420222
911,btc,2017-06-30 00:00:00+00:00,5448313.58084387,2540.44303161894
912,btc,2017-07-01 00:00:00+00:00,5801798.16405462,2452.71206428989
913,btc,2017-07-02 00:00:00+00:00,6622798.79067703,2412.3662131502
914,btc,2017-07-03 00:00:00+00:00,5988701.03412285,2518.8721873758
915,btc,2017-07-04 00:00:00+00:00,5389830.93071056,2551.92743173583
916,btc,2017-07-05 00:00:00+00:00,5248920.31814296,2599.74474991233
917,btc,2017-07-06 00:00:00+00:00,5002326.74614967,2608.10489117475
918,btc,2017-07-07 00:00:00+00:00,5213692.66500107,2603.19547369959
919,btc,2017-07-08 00:00:00+00:00,5812562.76841335,2495.78092220923
920,btc,2017-07-09 00:00:00+00:00,4861416.13358208,2553.4941581239
921,btc,2017-07-10 00:00:00+00:00,6939847.66895412,2506.17321355932
922,btc,2017-07-11 00:00:00+00:00,6094383.99354854,2319.36689736996
923,btc,2017-07-12 00:00:00+00:00,6235294.60611614,2319.16744061952
924,btc,2017-07-13 00:00:00+00:00,5530741.54327816,2374.88626645237
925,btc,2017-07-14 00:00:00+00:00,5287415.70544483,2343.73834824664
926,btc,2017-07-15 00:00:00+00:00,5079131.87191812,2214.82523728814
927,btc,2017-07-16 00:00:00+00:00,6518885.78836735,1989.63319023963
928,btc,2017-07-17 00:00:00+00:00,5918988.32318017,1910.74954161309
929,btc,2017-07-18 00:00:00+00:00,6598872.11705897,2215.74629614261
930,btc,2017-07-19 00:00:00+00:00,5958981.48752598,2303.7611458796
931,btc,2017-07-20 00:00:00+00:00,6478892.62402153,2257.06523588545
932,btc,2017-07-21 00:00:00+00:00,6158947.30925504,2823.89792635885
933,btc,2017-07-22 00:00:00+00:00,6398906.29532991,2666.1397182934
934,btc,2017-07-23 00:00:00+00:00,6878824.26747965,2829.75405496786
935,btc,2017-07-24 00:00:00+00:00,7118783.25355452,2753.24386493279
936,btc,2017-07-25 00:00:00+00:00,5918988.32318017,2755.1595242256
937,btc,2017-07-26 00:00:00+00:00,5878995.15883436,2558.69299894798
938,btc,2017-07-27 00:00:00+00:00,6416436.63634687,2522.32464628872
939,btc,2017-07-28 00:00:00+00:00,6414280.01814893,2665.14754649328
940,btc,2017-07-29 00:00:00+00:00,6713613.08566255,2793.83348486265
941,btc,2017-07-30 00:00:00+00:00,6285994.41778595,2706.4507654588
942,btc,2017-07-31 00:00:00+00:00,6200470.68421063,2749.3845277031
943,btc,2017-08-01 00:00:00+00:00,6371518.15136127,2862.61129088252
944,btc,2017-08-02 00:00:00+00:00,6499803.75172425,2727.38918199883
945,btc,2017-08-03 00:00:00+00:00,5901137.61669702,2690.14567197545
946,btc,2017-08-04 00:00:00+00:00,7654374.15499106,2789.74631244886
947,btc,2017-08-05 00:00:00+00:00,7568850.42141574,2860.27284324956
948,btc,2017-08-06 00:00:00+00:00,5986661.35027234,3237.42336329632
949,btc,2017-08-07 00:00:00+00:00,6542565.61851191,3230.11670894214
950,btc,2017-08-08 00:00:00+00:00,7012946.15317617,3392.56241864407
951,btc,2017-08-09 00:00:00+00:00,6107869.28310813,3425.67661659848
952,btc,2017-08-10 00:00:00+00:00,6149818.07832045,3347.21543161894
953,btc,2017-08-11 00:00:00+00:00,6608759.7259563,3437.03215546464
954,btc,2017-08-12 00:00:00+00:00,6195712.24308403,3660.52053728813
955,btc,2017-08-13 00:00:00+00:00,6792336.38501064,3871.08240619521
956,btc,2017-08-14 00:00:00+00:00,5966241.41926611,4063.80105271771
957,btc,2017-08-15 00:00:00+00:00,6975913.04406499,4304.60393120982
958,btc,2017-08-16 00:00:00+00:00,5966241.41926611,4160.0305458796
959,btc,2017-08-17 00:00:00+00:00,8215055.49268179,4364.67857463472
960,btc,2017-08-18 00:00:00+00:00,6838230.54977423,4308.51686142607
961,btc,2017-08-19 00:00:00+00:00,6930018.8793014,4108.50716218586
962,btc,2017-08-20 00:00:00+00:00,5966241.41926611,4160.33245686733
963,btc,2017-08-21 00:00:00+00:00,5277828.94781232,4085.8103943308
964,btc,2017-08-22 00:00:00+00:00,4084580.6639591,3992.62603524255
965,btc,2017-08-23 00:00:00+00:00,7297172.19741008,4074.33046125073
966,btc,2017-08-24 00:00:00+00:00,4467992.01920994,4146.9153452367
967,btc,2017-08-25 00:00:00+00:00,4459277.50765201,4325.81642799532
968,btc,2017-08-26 00:00:00+00:00,4635882.55746001,4353.13177255991
969,btc,2017-08-27 00:00:00+00:00,6843445.68006004,4341.97871677382
970,btc,2017-08-28 00:00:00+00:00,5695512.85630802,4344.90344476914
971,btc,2017-08-29 00:00:00+00:00,6578538.10534803,4379.76392068966
972,btc,2017-08-30 00:00:00+00:00,7417412.09193603,4600.45683097604
973,btc,2017-08-31 00:00:00+00:00,7196655.77967604,4586.63273670368
974,btc,2017-09-01 00:00:00+00:00,7682319.66664803,4740.35621770894
975,btc,2017-09-02 00:00:00+00:00,7240807.04212804,4918.16624488603
976,btc,2017-09-03 00:00:00+00:00,6799294.41760804,4595.02001782583
977,btc,2017-09-04 00:00:00+00:00,7726470.92910003,4625.296314436
978,btc,2017-09-05 00:00:00+00:00,8697798.70304403,4374.75349649328
979,btc,2017-09-06 00:00:00+00:00,7283044.48578657,4454.05253769725
980,btc,2017-09-07 00:00:00+00:00,8072925.27664423,4607.51652980713
981,btc,2017-09-08 00:00:00+00:00,8027056.38302694,4635.11187580362
982,btc,2017-09-09 00:00:00+00:00,7751843.02132316,4345.45765634132
983,btc,2017-09-10 00:00:00+00:00,6329907.31918695,4335.593449737
984,btc,2017-09-11 00:00:00+00:00,7981187.48940964,4261.84352104033
985,btc,2017-09-12 00:00:00+00:00,8623352.0000518,4212.54757334892
986,btc,2017-09-13 00:00:00+00:00,8715089.78728639,4164.31943424898
987,btc,2017-09-14 00:00:00+00:00,7981187.48940964,3887.11858679135
988,btc,2017-09-15 00:00:00+00:00,8256400.85111342,3247.4687390415
989,btc,2017-09-16 00:00:00+00:00,7751843.02132316,3699.22294389246
990,btc,2017-09-17 00:00:00+00:00,8072925.27664423,3711.23435067212
991,btc,2017-09-18 00:00:00+00:00,6687570.05931123,3711.85620397428
992,btc,2017-09-19 00:00:00+00:00,8556655.83040941,4080.42844301578
993,btc,2017-09-20 00:00:00+00:00,6417491.87280707,3925.73619023963
994,btc,2017-09-21 00:00:00+00:00,9653662.9881542,3895.777078609
995,btc,2017-09-22 00:00:00+00:00,7624199.74632635,3617.24346580947
996,btc,2017-09-23 00:00:00+00:00,9105159.4092818,3619.2137182934
997,btc,2017-09-24 00:00:00+00:00,7953301.89364978,3775.60059409702
998,btc,2017-09-25 00:00:00+00:00,6856294.73590499,3676.89694418469
999,btc,2017-09-26 00:00:00+00:00,7569349.3884391,3918.73807130333
1000,btc,2017-09-27 00:00:00+00:00,8063002.60942426,3890.09093687902
1001,btc,2017-09-28 00:00:00+00:00,9708513.34604144,4207.78748538866
1002,btc,2017-09-29 00:00:00+00:00,9269710.48294352,4187.76979631794
1003,btc,2017-09-30 00:00:00+00:00,7569349.3884391,4155.01011981298
1004,btc,2017-10-01 00:00:00+00:00,7133598.09247187,4334.54461250731
1005,btc,2017-10-02 00:00:00+00:00,8380132.03962018,4382.08689801286
1006,btc,2017-10-03 00:00:00+00:00,10223761.0883366,4386.8757150789
1007,btc,2017-10-04 00:00:00+00:00,7486251.28872736,4306.56464202221
1008,btc,2017-10-05 00:00:00+00:00,6983443.36635015,4216.68482144944
1009,btc,2017-10-06 00:00:00+00:00,8882939.96199739,4319.42091583869
1010,btc,2017-10-07 00:00:00+00:00,8827072.41506659,4365.91571040327
1011,btc,2017-10-08 00:00:00+00:00,10167893.5414058,4438.85593308007
1012,btc,2017-10-09 00:00:00+00:00,8994675.05585899,4600.73979661017
1013,btc,2017-10-10 00:00:00+00:00,8938807.50892819,4777.53465692577
1014,btc,2017-10-11 00:00:00+00:00,7765589.02338137,4741.07791496201
1015,btc,2017-10-12 00:00:00+00:00,8547734.68041258,4814.96711805962
1016,btc,2017-10-13 00:00:00+00:00,7597986.38258896,5393.66898275862
1017,btc,2017-10-14 00:00:00+00:00,7877324.11724297,5614.07751461134
1018,btc,2017-10-15 00:00:00+00:00,11485102.1666364,5785.73831502046
1019,btc,2017-10-16 00:00:00+00:00,10351762.4275094,5689.86505961426
1020,btc,2017-10-17 00:00:00+00:00,9756833.55236517,5756.14881180596
1021,btc,2017-10-18 00:00:00+00:00,8983426.0146777,5590.41632437171
1022,btc,2017-10-19 00:00:00+00:00,10589733.9775671,5583.8704257744
1023,btc,2017-10-20 00:00:00+00:00,10649226.8650815,5708.31299094097
1024,btc,2017-10-21 00:00:00+00:00,9102411.78970654,6000.88313033314
1025,btc,2017-10-22 00:00:00+00:00,10827705.5276248,6030.20789275278
1026,btc,2017-10-23 00:00:00+00:00,10173283.7649661,5996.59813880772
1027,btc,2017-10-24 00:00:00+00:00,9935312.21490844,5888.25001665693
1028,btc,2017-10-25 00:00:00+00:00,11006184.190168,5517.77535330216
1029,btc,2017-10-26 00:00:00+00:00,11103293.0112987,5736.01780157802
1030,btc,2017-10-27 00:00:00+00:00,7510989.9435995,5900.31772910579
1031,btc,2017-10-28 00:00:00+00:00,6138789.8577496,5771.94504617183
1032,btc,2017-10-29 00:00:00+00:00,11122042.8010992,5762.38857685564
1033,btc,2017-10-30 00:00:00+00:00,10616495.4010493,6174.72884482758
1034,btc,2017-10-31 00:00:00+00:00,9966505.88669932,6119.25638398597
1035,btc,2017-11-01 00:00:00+00:00,11266484.9153992,6428.51463705435
1036,btc,2017-11-02 00:00:00+00:00,10833158.5724993,6726.41183459965
1037,btc,2017-11-03 00:00:00+00:00,8594305.80084942,7043.77793892461
1038,btc,2017-11-04 00:00:00+00:00,9388737.42949936,7198.63211075394
1039,btc,2017-11-05 00:00:00+00:00,10183169.0581493,7420.498078609
1040,btc,2017-11-06 00:00:00+00:00,9605400.60094935,7371.13902980713
1041,btc,2017-11-07 00:00:00+00:00,11266484.9153992,6985.26384395091
1042,btc,2017-11-08 00:00:00+00:00,10399832.2295993,7118.20254383402
1043,btc,2017-11-09 00:00:00+00:00,11049821.7439492,7451.21278667446
1044,btc,2017-11-10 00:00:00+00:00,8468739.81561046,7117.73804967855
1045,btc,2017-11-11 00:00:00+00:00,5426063.16330811,6620.56733635301
